stem,state,start_frame,end_frame,start_sec,end_sec,duration_sec,context,animal_id,day,experiment
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,1361,1368,45.37,45.6,0.27,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,3,1369,1413,45.63,47.1,1.5,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,1414,1463,47.13,48.77,1.67,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,3,1464,1587,48.8,52.9,4.13,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,1588,1613,52.93,53.77,0.87,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,3,1614,1622,53.8,54.07,0.3,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,1623,1793,54.1,59.77,5.7,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,1794,1822,59.8,60.73,0.97,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,1823,1892,60.77,63.07,2.33,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,3,1893,2135,63.1,71.17,8.1,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,2136,2445,71.2,81.5,10.33,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,2446,2503,81.53,83.43,1.93,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,2504,2635,83.47,87.83,4.4,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,2636,3054,87.87,101.8,13.97,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,3055,3348,101.83,111.6,9.8,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,3349,3371,111.63,112.37,0.77,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,3372,3455,112.4,115.17,2.8,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,-1,3456,3573,115.2,119.1,3.93,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,3574,4299,119.13,143.3,24.2,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,1,4300,4448,143.33,148.27,4.97,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,4449,4782,148.3,159.4,11.13,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,1,4783,4906,159.43,163.53,4.13,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,4907,5012,163.57,167.07,3.53,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,1,5013,5308,167.1,176.93,9.87,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,9,5309,5344,176.97,178.13,1.2,B,9015,7,CFD
20241122_Box_1_CFD_Day_7_(Context_B)_9015,1,5345,5392,178.17,179.73,1.6,B,9015,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,0,72,0.0,2.4,2.43,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,73,86,2.43,2.87,0.47,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,87,200,2.9,6.67,3.8,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,201,215,6.7,7.17,0.5,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,216,569,7.2,18.97,11.8,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,570,607,19.0,20.23,1.27,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,608,682,20.27,22.73,2.5,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,683,761,22.77,25.37,2.63,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,762,863,25.4,28.77,3.4,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,864,889,28.8,29.63,0.87,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,890,990,29.67,33.0,3.37,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,991,1006,33.03,33.53,0.53,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,1007,1042,33.57,34.73,1.2,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,1043,1052,34.77,35.07,0.33,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,1053,1087,35.1,36.23,1.17,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,1088,1142,36.27,38.07,1.83,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,1143,1491,38.1,49.7,11.63,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,1492,1557,49.73,51.9,2.2,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,1558,1832,51.93,61.07,9.17,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,1833,1869,61.1,62.3,1.23,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,5,1870,1879,62.33,62.63,0.33,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,1880,2159,62.67,71.97,9.33,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,2160,2169,72.0,72.3,0.33,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,2170,2223,72.33,74.1,1.8,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,2224,2289,74.13,76.3,2.2,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,2290,2430,76.33,81.0,4.7,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,2431,2637,81.03,87.9,6.9,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,2638,2918,87.93,97.27,9.37,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,2919,3002,97.3,100.07,2.8,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,3003,3087,100.1,102.9,2.83,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,3088,3150,102.93,105.0,2.1,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,3151,3206,105.03,106.87,1.87,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,3207,3228,106.9,107.6,0.73,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,3229,3443,107.63,114.77,7.17,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,5,3444,3499,114.8,116.63,1.87,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,3500,3663,116.67,122.1,5.47,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,5,3664,3869,122.13,128.97,6.87,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,3870,4113,129.0,137.1,8.13,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,5,4114,4121,137.13,137.37,0.27,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,4122,4504,137.4,150.13,12.77,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,4505,4590,150.17,153.0,2.87,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,-1,4591,5400,153.03,180.0,27.0,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9002,9,5401,6300,180.03,210.0,30.0,A,9002,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,0,880,0.0,29.33,29.37,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,881,888,29.37,29.6,0.27,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,889,921,29.63,30.7,1.1,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,922,1616,30.73,53.87,23.17,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,1617,1762,53.9,58.73,4.87,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,1763,2232,58.77,74.4,15.67,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,2233,2297,74.43,76.57,2.17,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,2298,2735,76.6,91.17,14.6,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,2736,2817,91.2,93.9,2.73,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,2818,3645,93.93,121.5,27.6,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,3646,3762,121.53,125.4,3.9,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,3763,3931,125.43,131.03,5.63,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,3932,3961,131.07,132.03,1.0,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,3962,4129,132.07,137.63,5.6,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,4130,4276,137.67,142.53,4.9,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,4277,4291,142.57,143.03,0.5,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,4292,4321,143.07,144.03,1.0,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,4322,4509,144.07,150.3,6.27,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,4510,4543,150.33,151.43,1.13,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,-1,4544,4773,151.47,159.1,7.67,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,4774,5839,159.13,194.63,35.53,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,5,5840,5855,194.67,195.17,0.53,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,5856,6040,195.2,201.33,6.17,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,5,6041,6061,201.37,202.03,0.7,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,9,6062,6258,202.07,208.6,6.57,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9004,5,6259,6300,208.63,210.0,1.4,A,9004,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,0,478,0.0,15.93,15.97,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,479,760,15.97,25.33,9.4,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,761,853,25.37,28.43,3.1,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0,854,1218,28.47,40.6,12.17,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,1219,1350,40.63,45.0,4.4,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0,1351,1388,45.03,46.27,1.27,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,1389,1425,46.3,47.5,1.23,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0,1426,1676,47.53,55.87,8.37,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,1677,2020,55.9,67.33,11.47,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,2021,2031,67.37,67.7,0.37,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,3,2032,2186,67.73,72.87,5.17,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,2187,2380,72.9,79.33,6.47,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,2382,2424,79.4,80.8,1.43,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,2425,2563,80.83,85.43,4.63,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,2564,2778,85.47,92.6,7.17,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,2779,3075,92.63,102.5,9.9,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0,3076,3124,102.53,104.13,1.63,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,3125,3564,104.17,118.8,14.67,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,3565,3605,118.83,120.17,1.37,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,3606,3690,120.2,123.0,2.83,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0,3691,3725,123.03,124.17,1.17,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,3726,3879,124.2,129.3,5.13,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0,3880,3995,129.33,133.17,3.87,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,3996,4048,133.2,134.93,1.77,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0,4049,4204,134.97,140.13,5.2,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,4205,4422,140.17,147.4,7.27,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,4423,4506,147.43,150.2,2.8,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,4507,4537,150.23,151.23,1.03,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,4538,4912,151.27,163.73,12.5,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,4913,5270,163.77,175.67,11.93,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,-1,5271,5398,175.7,179.93,4.27,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9006,9,5399,6300,179.97,210.0,30.07,A,9006,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,0,494,0.0,16.47,16.5,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,495,531,16.5,17.7,1.23,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,532,897,17.73,29.9,12.2,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,898,910,29.93,30.33,0.43,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,911,1611,30.37,53.7,23.37,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,1612,1642,53.73,54.73,1.03,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,1643,2225,54.77,74.17,19.43,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,2226,2448,74.2,81.6,7.43,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,2449,2632,81.63,87.73,6.13,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,2633,2893,87.77,96.43,8.7,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,2894,3926,96.47,130.87,34.43,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,3927,3953,130.9,131.77,0.9,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,3956,3967,131.87,132.23,0.4,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,3968,4710,132.27,157.0,24.77,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,4711,4744,157.03,158.13,1.13,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,4745,4834,158.17,161.13,3.0,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,4835,4850,161.17,161.67,0.53,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,4851,5023,161.7,167.43,5.77,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,5024,5308,167.47,176.93,9.5,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,5309,5319,176.97,177.3,0.37,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,5320,5340,177.33,178.0,0.7,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,5341,5776,178.03,192.53,14.53,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,5777,5915,192.57,197.17,4.63,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,5916,5960,197.2,198.67,1.5,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,5961,5992,198.7,199.73,1.07,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,5993,6058,199.77,201.93,2.2,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,6059,6144,201.97,204.8,2.87,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,6145,6216,204.83,207.2,2.4,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,-1,6217,6249,207.23,208.3,1.1,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9008,9,6250,6301,208.33,210.03,1.73,A,9008,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9010,9,0,586,0.0,19.53,19.57,A,9010,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9010,0,587,865,19.57,28.83,9.3,A,9010,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9010,9,866,4833,28.87,161.1,132.27,A,9010,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9010,-1,4834,4848,161.13,161.6,0.5,A,9010,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9010,9,4849,6300,161.63,210.0,48.4,A,9010,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,0,1524,0.0,50.8,50.83,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,1525,1816,50.83,60.53,9.73,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,1817,1886,60.57,62.87,2.33,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,1887,2035,62.9,67.83,4.97,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,2036,2101,67.87,70.03,2.2,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,2102,2136,70.07,71.2,1.17,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,2137,2189,71.23,72.97,1.77,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,2190,2404,73.0,80.13,7.17,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,2405,2473,80.17,82.43,2.3,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,2474,2645,82.47,88.17,5.73,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,2646,2711,88.2,90.37,2.2,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,2712,2944,90.4,98.13,7.77,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,2945,2994,98.17,99.8,1.67,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,2995,3156,99.83,105.2,5.4,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,3157,3203,105.23,106.77,1.57,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,3204,3459,106.8,115.3,8.53,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,3460,3618,115.33,120.6,5.3,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,3619,3756,120.63,125.2,4.6,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,3757,3827,125.23,127.57,2.37,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,3828,4050,127.6,135.0,7.43,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,4051,4160,135.03,138.67,3.67,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,4161,4193,138.7,139.77,1.1,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,4194,4768,139.8,158.93,19.17,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,-1,4769,4927,158.97,164.23,5.3,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9012,9,4928,6300,164.27,210.0,45.77,A,9012,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,0,607,0.0,20.23,20.27,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,-1,608,648,20.27,21.6,1.37,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,649,1322,21.63,44.07,22.47,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,6,1323,1376,44.1,45.87,1.8,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,1377,1518,45.9,50.6,4.73,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,3,1519,1555,50.63,51.83,1.23,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,1556,1630,51.87,54.33,2.5,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,-1,1636,1654,54.53,55.13,0.63,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,1655,1890,55.17,63.0,7.87,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,0,1891,1913,63.03,63.77,0.77,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,1914,2817,63.8,93.9,30.13,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,6,2818,2854,93.93,95.13,1.23,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,2855,3456,95.17,115.2,20.07,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,6,3457,3483,115.23,116.1,0.9,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,3484,3549,116.13,118.3,2.2,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,6,3550,3657,118.33,121.9,3.6,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,3658,3875,121.93,129.17,7.27,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,6,3876,3966,129.2,132.2,3.03,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,3967,4042,132.23,134.73,2.53,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,6,4043,4054,134.77,135.13,0.4,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,4055,4155,135.17,138.5,3.37,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,6,4156,4201,138.53,140.03,1.53,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,4202,5904,140.07,196.8,56.77,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,-1,5905,5916,196.83,197.2,0.4,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9014,9,5917,6300,197.23,210.0,12.8,A,9014,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,0,485,0.0,16.17,16.2,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,486,493,16.2,16.43,0.27,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,494,752,16.47,25.07,8.63,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,753,776,25.1,25.87,0.8,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,777,1088,25.9,36.27,10.4,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,1089,1140,36.3,38.0,1.73,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,1141,1198,38.03,39.93,1.93,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,1199,1243,39.97,41.43,1.5,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,1244,1452,41.47,48.4,6.97,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,1453,1494,48.43,49.8,1.4,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,1495,2150,49.83,71.67,21.87,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,2151,2167,71.7,72.23,0.57,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,2168,2340,72.27,78.0,5.77,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,2341,2360,78.03,78.67,0.67,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,2361,2394,78.7,79.8,1.13,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,2395,2449,79.83,81.63,1.83,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,2450,2544,81.67,84.8,3.17,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,2545,2613,84.83,87.1,2.3,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,2614,2790,87.13,93.0,5.9,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,2791,2832,93.03,94.4,1.4,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,2833,2876,94.43,95.87,1.47,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,2877,3100,95.9,103.33,7.47,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,9,3101,3162,103.37,105.4,2.07,A,9016,7,CFD
20241122_Box_2_CFD_Day_7_(Context_A)_9016,-1,3163,3260,105.43,108.67,3.27,A,9016,7,CFD
