stem,state_0_frac,state_1_frac,state_2_frac,state_3_frac,state_4_frac,state_5_frac,state_6_frac,state_7_frac,state_8_frac,state_9_frac,state_10_frac,state_11_frac,state_12_frac,state_13_frac,state_14_frac,state_15_frac,state_16_frac,state_17_frac,state_18_frac,state_19_frac,state_20_frac,state_21_frac,state_22_frac,state_23_frac,state_24_frac,state_25_frac,state_26_frac,state_27_frac,state_28_frac,state_29_frac,state_30_frac,state_31_frac,state_32_frac,state_33_frac,state_34_frac,state_35_frac,state_36_frac,state_37_frac,state_38_frac,state_39_frac,state_40_frac,state_41_frac,state_42_frac,state_43_frac,state_44_frac,state_45_frac,state_46_frac,state_47_frac,state_48_frac,state_49_frac,state_50_frac,state_51_frac,state_52_frac,state_53_frac,state_54_frac,state_55_frac,state_56_frac,state_57_frac,state_58_frac,state_59_frac,state_60_frac,state_61_frac,state_62_frac,state_63_frac,state_64_frac,state_65_frac,state_66_frac,state_67_frac,filename,date,box,experiment,day,context,no_shock,animal_id,fear
20241122_Box_2_CFD_Day_7_(Context_B)_9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010559662090813094,0.011615628299894404,0.0,0.021119324181626188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06441393875395987,0.0,0.0,0.004223864836325237,0.38965153115100315,0.0,0.0,0.0,0.01900739176346357,0.0,0.0,0.0010559662090813093,0.0,0.0,0.0,0.04118268215417107,0.0,0.0,0.006335797254487857,0.0,0.0,0.10876451953537487,0.07180570221752904,0.0021119324181626186,0.0,0.024287222808870117,0.0,0.021119324181626188,0.0,0.0010559662090813093,0.09714889123548047,0.0,0.009503695881731784,0.02006335797254488,0.014783526927138331,0.0,0.026399155227032733,0.0337909186906019,20241122_Box_2_CFD_Day_7_(Context_B)_9008.mp4,20241122,2,CFD,7,B,no,9008,
20241122_Box_2_CFD_Day_7_(Context_B)_9010,0.0,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17307692307692307,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.07051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11858974358974358,0.009615384615384616,0.15384615384615385,0.0,0.0,0.0,0.28846153846153844,0.0641025641025641,0.0,0.0,0.07051282051282051,0.003205128205128205,0.0,20241122_Box_2_CFD_Day_7_(Context_B)_9010.mp4,20241122,2,CFD,7,B,no,9010,
20241122_Box_2_CFD_Day_7_(Context_B)_9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_2_CFD_Day_7_(Context_B)_9012.mp4,20241122,2,CFD,7,B,no,9012,
20241122_Box_2_CFD_Day_7_(Context_B)_9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_2_CFD_Day_7_(Context_B)_9014.mp4,20241122,2,CFD,7,B,no,9014,
20241122_Box_2_CFD_Day_7_(Context_B)_9016,0.0,0.0,0.001448225923244026,0.0,0.0,0.0,0.14844315713251266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005068790731354091,0.0,0.002896451846488052,0.0,0.0,0.0,0.0,0.0,0.0,0.001448225923244026,0.2512671976828385,0.0,0.06444605358435916,0.0,0.015206372194062274,0.0,0.0,0.0,0.05430847212165098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012309920347574221,0.15351194786386677,0.0,0.0065170166545981175,0.0,0.07241129616220131,0.000724112961622013,0.001448225923244026,0.0,0.0,0.1274438812454743,0.001448225923244026,0.0,0.004344677769732078,0.002172338884866039,0.04779145546705286,0.022447501810282405,0.002896451846488052,20241122_Box_2_CFD_Day_7_(Context_B)_9016.mp4,20241122,2,CFD,7,B,no,9016,
20250205_Box_3_CFC_Day_0_(Context_A)_543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000731528895391368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001463057790782736,0.0,0.0,0.0,0.006583760058522311,0.001463057790782736,0.038771031455742504,0.005120702267739576,0.0,0.0,0.1250914411119239,0.0,0.0,0.029992684711046085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029261155815654718,0.016825164594001463,0.0,0.001463057790782736,0.0,0.32040965618141914,0.040965618141916606,0.001463057790782736,0.0,0.024140453547915143,0.2194586686174104,0.010972933430870519,0.0,0.005120702267739576,0.016093635698610095,0.08119970738844184,0.014630577907827359,0.008778346744696415,20250205_Box_3_CFC_Day_0_(Context_A)_543.mp4,20250205,3,CFC,0,A,no,543,
"20250206_Box_1_CFC_Day_1_(Context_A,_No_Shock)_526",0.0,0.0,0.0,0.0,0.0,0.0,0.1630170316301703,0.0,0.0,0.0,0.004866180048661801,0.0,0.0,0.0,0.0,0.0008110300081103001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11030008110300081,0.0267639902676399,0.35036496350364965,0.0,0.0016220600162206002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012165450121654502,0.09164639091646391,0.0,0.0032441200324412004,0.0,0.0,0.0008110300081103001,0.0,0.0,0.0,0.13949716139497162,0.0,0.0,0.0,0.0,0.08029197080291971,0.013787510137875101,0.0008110300081103001,"20250206_Box_1_CFC_Day_1_(Context_A,_No_Shock)_526.mp4",20250206,1,CFC,1,A,yes,526,
"20250206_Box_3_CFC_Day_1_(Context_A,_No_Shock)_528",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081632653061225,0.0,0.0022675736961451248,0.0,0.0,0.0,0.034013605442176874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.031179138321995464,0.0,0.017006802721088437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005668934240362812,0.0,0.0,0.0011337868480725624,0.0005668934240362812,"20250206_Box_3_CFC_Day_1_(Context_A,_No_Shock)_528.mp4",20250206,3,CFC,1,A,yes,528,
"20250206_Box_3_CFC_Day_1_(Context_A,_No_Shock)_543",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006345177664974619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06598984771573604,0.02284263959390863,0.030456852791878174,0.0,0.0,0.02030456852791878,0.007614213197969543,0.0,0.0,0.030456852791878174,0.0,0.0,0.0,0.0,0.0038071065989847717,0.0012690355329949238,0.006345177664974619,0.0,0.0,0.0,0.0,0.0025380710659898475,0.09390862944162437,0.06979695431472081,0.0038071065989847717,0.0,0.19923857868020303,0.0,0.0,0.0,0.0,0.1383248730964467,0.005076142131979695,0.0012690355329949238,0.10532994923857868,0.008883248730964468,0.024111675126903553,0.0850253807106599,0.06725888324873096,"20250206_Box_3_CFC_Day_1_(Context_A,_No_Shock)_543.mp4",20250206,3,CFC,1,A,yes,543,
20250207_Box_1_CFC_Day_2_(Context_C)_526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046125461254612546,0.0,0.0,0.0,0.0,0.0,0.0,0.11808118081180811,0.0,0.0,0.0,0.005535055350553505,0.0,0.0,0.012915129151291513,0.0,0.0,0.0,0.0,0.0,0.0,0.1033210332103321,0.0,0.0,0.0,0.005535055350553505,0.0,0.0018450184501845018,0.0,0.005535055350553505,0.08118081180811808,0.01845018450184502,0.35424354243542433,0.0,0.0,0.00922509225092251,0.05166051660516605,0.01107011070110701,0.0,0.055350553505535055,0.11992619926199262,20250207_Box_1_CFC_Day_2_(Context_C)_526.mp4,20250207,1,CFC,2,C,no,526,
20250207_Box_1_CFC_Day_2_(Context_C)_541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250207_Box_1_CFC_Day_2_(Context_C)_541.mp4,20250207,1,CFC,2,C,no,541,
20250207_Box_2_CFC_Day_2_(Context_C)_527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25110619469026546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.046460176991150445,0.0,0.0,0.0,0.061946902654867256,0.0,0.0,0.0,0.0,0.0,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.00995575221238938,0.0011061946902654867,0.00663716814159292,0.0,0.0,0.2488938053097345,0.028761061946902654,0.03871681415929203,0.0011061946902654867,0.033185840707964605,0.10951327433628319,0.0,0.007743362831858407,0.04535398230088496,0.0,0.029867256637168143,0.0420353982300885,0.032079646017699116,20250207_Box_2_CFC_Day_2_(Context_C)_527.mp4,20250207,2,CFC,2,C,no,527,
20250207_Box_2_CFC_Day_2_(Context_C)_542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000560695262125035,0.0,0.0,0.0,0.0,0.0,0.0,0.00224278104850014,0.0,0.0,0.0,0.004765909728062798,0.0,0.0,0.992430613961312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250207_Box_2_CFC_Day_2_(Context_C)_542.mp4,20250207,2,CFC,2,C,no,542,
20250207_Box_3_CFC_Day_2_(Context_C)_528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250207_Box_3_CFC_Day_2_(Context_C)_528.mp4,20250207,3,CFC,2,C,no,528,
20250207_Box_3_CFC_Day_2_(Context_C)_543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250207_Box_3_CFC_Day_2_(Context_C)_543.mp4,20250207,3,CFC,2,C,no,543,
20250210_Box_1_CFD_Day_3_(Context_A)_526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021684737281067557,0.0,0.045037531276063386,0.0,0.003336113427856547,0.0,0.006672226855713094,0.0,0.0,0.0,0.176814011676397,0.0,0.0,0.030025020850708923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011676396997497914,0.011676396997497914,0.02335279399499583,0.013344453711426188,0.10008340283569642,0.0316930775646372,0.014178482068390326,0.0,0.14011676396997497,0.1292743953294412,0.05004170141784821,0.005838198498748957,0.03586321934945788,0.012510425354462052,0.03336113427856547,0.05004170141784821,0.05337781484570475,20250210_Box_1_CFD_Day_3_(Context_A)_526.mp4,20250210,1,CFD,3,A,no,526,
20250210_Box_1_CFD_Day_3_(Context_A)_541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003519356460532931,0.017596782302664656,0.0,0.002513826043237808,0.0,0.0,0.0,0.0,0.0,0.0005027652086475615,0.0,0.015082956259426848,0.0,0.0,0.0,0.003519356460532931,0.0,0.0,0.0,0.048768225238813474,0.0,0.0,0.029160382101558573,0.0,0.0015082956259426848,0.0,0.0,0.0,0.0,0.0,0.0,0.011563599798893917,0.0005027652086475615,0.005530417295123178,0.0,0.0,0.3031674208144796,0.021116138763197588,0.002011060834590246,0.0,0.29260935143288086,0.0693815987933635,0.04625439919557567,0.0,0.023127199597787834,0.0005027652086475615,0.05530417295123177,0.02564102564102564,0.021116138763197588,20250210_Box_1_CFD_Day_3_(Context_A)_541.mp4,20250210,1,CFD,3,A,no,541,
20250210_Box_1_CFD_Day_3_(Context_B)_526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010294117647058823,0.0,0.0,0.045588235294117645,0.3323529411764706,0.0,0.0,0.0,0.11323529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014705882352941176,0.0,0.15294117647058825,0.004411764705882353,0.011764705882352941,0.0,0.0,0.07941176470588235,0.013235294117647059,0.0014705882352941176,0.0,0.0,0.1338235294117647,0.052941176470588235,0.0,0.0014705882352941176,0.0,0.014705882352941176,0.016176470588235296,0.014705882352941176,20250210_Box_1_CFD_Day_3_(Context_B)_526.mp4,20250210,1,CFD,3,B,no,526,
20250210_Box_1_CFD_Day_3_(Context_B)_541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039723661485319514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548071387449626,0.0,0.0005757052389176742,0.0,0.0,0.002302820955670697,0.0,0.002302820955670697,0.0,0.0069084628670120895,0.0005757052389176742,0.020149683362118594,0.017271157167530225,0.0,0.8635578583765112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005757052389176742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005757052389176742,0.0,20250210_Box_1_CFD_Day_3_(Context_B)_541.mp4,20250210,1,CFD,3,B,no,541,
20250210_Box_2_CFD_Day_3_(Context_A)_527,0.0,0.0,0.0,0.0,0.0,0.0,0.0011813349084465446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054341405788541054,0.0,0.0,0.0,0.0,0.0744240992321323,0.03484937979917307,0.0,0.0017720023626698169,0.0,0.0,0.0,0.04666272888363851,0.01535735380980508,0.0,0.0,0.002362669816893089,0.0,0.0,0.018901358535144713,0.03662138216184288,0.45658594211458947,0.0005906674542232723,0.06674542232722977,0.0,0.0,0.0005906674542232723,0.0,0.004134672179562906,0.0,0.0005906674542232723,0.0,0.0011813349084465446,0.0017720023626698169,0.0,0.0005906674542232723,0.01772002362669817,0.07974010632014177,0.04843473124630833,0.0005906674542232723,0.0,0.005316007088009451,0.0017720023626698169,0.0035440047253396337,0.008860011813349085,0.014766686355581808,20250210_Box_2_CFD_Day_3_(Context_A)_527.mp4,20250210,2,CFD,3,A,no,527,
20250210_Box_2_CFD_Day_3_(Context_A)_542,0.0,0.0,0.0,0.0,0.0,0.0,0.24678837052062205,0.0,0.0,0.0,0.0,0.0,0.000676132521974307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878972278566599,0.000676132521974307,0.0033806626098715348,0.08113590263691683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010818120351588911,0.0,0.0,0.03177822853279243,0.2542258282623394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033806626098715348,0.0,0.016903313049357674,0.0,0.0,0.13860716700473294,0.0,0.000676132521974307,0.000676132521974307,0.02434077079107505,0.07640297498309669,0.001352265043948614,0.0,0.004732927653820149,0.004056795131845842,0.0,0.009465855307640297,0.002028397565922921,20250210_Box_2_CFD_Day_3_(Context_A)_542.mp4,20250210,2,CFD,3,A,no,542,
20250210_Box_2_CFD_Day_3_(Context_B)_527,0.0068634179821551134,0.0,0.0,0.0,0.0,0.0,0.048730267673301304,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18874399450926563,0.0,0.0,0.15923129718599863,0.028140013726835965,0.0,0.0,0.0,0.04667124227865477,0.028826355525051476,0.017158544955387784,0.14207275223061083,0.0,0.011667810569663692,0.0,0.0075497597803706245,0.0,0.0,0.0,0.030199039121482498,0.0,0.0,0.0,0.0,0.023335621139327384,0.0006863417982155113,0.0,0.0,0.0,0.0,0.0,0.05422100205902539,0.0,0.0,0.0,0.0,0.002059025394646534,0.0068634179821551134,0.0006863417982155113,0.0,0.0,0.09402882635552505,0.028140013726835965,0.0006863417982155113,0.008236101578586136,0.004118050789293068,0.017844886753603295,0.012354152367879203,0.009608785175017159,20250210_Box_2_CFD_Day_3_(Context_B)_527.mp4,20250210,2,CFD,3,B,no,527,
20250210_Box_2_CFD_Day_3_(Context_B)_542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12462006079027356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.004559270516717325,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0060790273556231,0.00911854103343465,0.0,0.034954407294832825,0.0,0.23100303951367782,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.03951367781155015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033434650455927,0.001519756838905775,0.0,0.0,0.07598784194528875,0.0,0.007598784194528876,0.0,0.0,0.1641337386018237,0.001519756838905775,0.00303951367781155,0.03343465045592705,0.015197568389057751,0.0243161094224924,0.0486322188449848,0.015197568389057751,20250210_Box_2_CFD_Day_3_(Context_B)_542.mp4,20250210,2,CFD,3,B,no,542,
20250210_Box_3_CFD_Day_3_(Context_A)_528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012894906511927789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222437137330754,0.0019342359767891683,0.3436492585428756,0.0,0.0,0.0,0.0051579626047711154,0.0,0.0,0.0,0.0038684719535783366,0.0,0.0,0.03288201160541586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0051579626047711154,0.0006447453255963894,0.0,0.0,0.0,0.0,0.037395228884590584,0.0,0.0019342359767891683,0.01096067053513862,0.0019342359767891683,0.0012894906511927789,0.0038684719535783366,0.0012894906511927789,0.0,0.012894906511927788,0.004513217279174726,20250210_Box_3_CFD_Day_3_(Context_A)_528.mp4,20250210,3,CFD,3,A,no,528,
20250210_Box_3_CFD_Day_3_(Context_A)_543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.0005,0.002,0.0,0.0,0.0,0.0135,0.643,0.071,0.0,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.128,0.012,0.0255,0.0,0.0,0.005,0.0,0.0185,0.007,0.0,20250210_Box_3_CFD_Day_3_(Context_A)_543.mp4,20250210,3,CFD,3,A,no,543,
20250210_Box_3_CFD_Day_3_(Context_B)_528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018050541516245487,0.007220216606498195,0.9747292418772563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250210_Box_3_CFD_Day_3_(Context_B)_528.mp4,20250210,3,CFD,3,B,no,528,
20250210_Box_3_CFD_Day_3_(Context_B)_543,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03211009174311927,0.0,0.0,0.5027522935779817,0.0,0.0,0.0,0.0,0.0,0.0,0.0009174311926605505,0.003669724770642202,0.0,0.009174311926605505,0.0,0.006422018348623854,0.008256880733944955,0.0,0.0,0.03394495412844037,0.0,0.0,0.0,0.0,0.005504587155963303,0.0,0.0,0.0,0.0,0.0,0.0,0.044036697247706424,0.006422018348623854,0.04036697247706422,0.0009174311926605505,0.0,0.061467889908256884,0.0,0.003669724770642202,0.0,0.0,0.024770642201834864,0.10275229357798166,0.0,0.012844036697247707,0.0027522935779816515,0.010091743119266056,0.009174311926605505,0.06788990825688074,20250210_Box_3_CFD_Day_3_(Context_B)_543.mp4,20250210,3,CFD,3,B,no,543,
20250211_Box_1_CFD_Day_4_(Context_A)_526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002916869227029655,0.0,0.0,0.0,0.0,0.022848808945065628,0.0,0.0,0.0,0.0,0.0,0.0,0.0024307243558580457,0.0014584346135148275,0.040350024307243555,0.049586776859504134,0.0009722897423432182,0.0,0.0,0.009722897423432183,0.0,0.0,0.0,0.01118133203694701,0.0,0.0,0.01798736023334954,0.0,0.0,0.0,0.0,0.0,0.0,0.0014584346135148275,0.0,0.04521147301895965,0.04472532814778804,0.003403014098201264,0.01166747690811862,0.0,0.02916869227029655,0.0004861448711716091,0.0024307243558580457,0.008264462809917356,0.5162858531842489,0.02916869227029655,0.0106951871657754,0.00583373845405931,0.038405444822557123,0.02819640252795333,0.014098201263976665,0.03500243072435586,0.016042780748663103,20250211_Box_1_CFD_Day_4_(Context_A)_526.mp4,20250211,1,CFD,4,A,no,526,
20250211_Box_1_CFD_Day_4_(Context_A)_541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011986301369863013,0.0,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017123287671232876,0.0,0.0,0.038527397260273974,0.016267123287671232,0.0,0.04452054794520548,0.0025684931506849314,0.0,0.0,0.03339041095890411,0.0,0.053082191780821915,0.0,0.016267123287671232,0.0,0.0,0.0,0.0,0.0,0.06763698630136987,0.023116438356164382,0.0,0.01797945205479452,0.03339041095890411,0.003424657534246575,0.0025684931506849314,0.2970890410958904,0.1643835616438356,0.0702054794520548,0.0,0.004280821917808219,0.026541095890410957,0.004280821917808219,0.023972602739726026,0.02226027397260274,0.017123287671232876,20250211_Box_1_CFD_Day_4_(Context_A)_541.mp4,20250211,1,CFD,4,A,no,541,
20250211_Box_1_CFD_Day_4_(Context_B)_541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250211_Box_1_CFD_Day_4_(Context_B)_541.mp4,20250211,1,CFD,4,B,no,541,
20250211_Box_2_CFD_Day_4_(Context_A)_542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0545950864422202,0.5113739763421292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.01364877161055505,0.0,0.03821656050955414,0.00272975432211101,0.18835304822565968,0.0,0.0,0.1665150136487716,0.020928116469517744,20250211_Box_2_CFD_Day_4_(Context_A)_542.mp4,20250211,2,CFD,4,A,no,542,
